# Created by Octave 6.2.0, Tue Jun 01 00:44:20 2021 -03 <kuroneko@kuroneko-VirtualBox>
# name: uu
# type: matrix
# rows: 256
# columns: 2
 6.181785412010033e-12 0.0001505906524992161
 0.0024076366848579172 0.0037602327025524334
 0.0096073598339134723 0.012148934983930857
 0.02152983218365451 0.025235909707933993
 0.038060233807867869 0.042895122153900407
 0.05903936790247348 0.064956504452469699
 0.084265193937780272 0.091207593432127712
 0.11349477341922667 0.12139557675569525
 0.14644660951789634 0.15522972764133489
 0.18280335803885248 0.19238420472039122
 0.22221488361921737 0.23250119006788914
 0.26430163172311572 0.27519433518475828
 0.3086582839593599 0.32005248174507428
 0.35485766151909609 0.36664362127550504
 0.40245483914127711 0.41451905563306463
 0.45099142998613545 0.46321771821351532
 0.50000000015103463 0.51227061427481135
 0.54900857031448536 0.56120533761283886
 0.59754516115499368 0.60955062009141658
 0.64514233876997062 0.65684087021205084
 0.69134171631971941 0.70262065701460363
 0.73569836854328707 0.74644909612638599
 0.77778511663194949 0.78790409571969289
 0.81719664219465327 0.82658642148683048
 0.85355339069570058 0.86212354148475245
 0.88650522677240629 0.89417321382130988
 0.91573480623004411 0.92242678263177302
 0.94096063223992332 0.94661215060352288
 0.96193976630773015 0.966496399421925
 0.97847016790403196 0.98188803290102111
 0.99039264022501705 0.99263882119648672
 0.99759236334475043 0.99864522834005554
 0.99999999999381717 0.99984940934750111
 0.99759236331514123 0.99623976729744779
 0.9903926401660853 0.98785106501606956
 0.97847016781634366 0.97476409029206645
 0.96193976619213239 0.95710487784609866
 0.94096063209752734 0.93504349554753008
 0.91573480606222069 0.90879240656787252
 0.88650522658077269 0.87860442324430554
 0.85355339048210321 0.8447702723586652
 0.81719664196114705 0.80761579527960847
 0.7777851163807824 0.76749880993211061
 0.73569836827688051 0.72480566481524211
 0.69134171604063854 0.67994751825492528
 0.64514233848090241 0.63335637872449457
 0.59754516085872189 0.58548094436693576
 0.54900857001386438 0.53678228178648413
 0.49999999984896287 0.48772938572518881
